FIPSCode,State,JurisdictionName,D1a,D1Comments,D2a,D2b,D2c,D2d_Other,D2d,D2e,D2f,D2g_Other,D2g,D2Comments,D3a,D3Comments,D4a,D4b,D4c,D4d,D4e,D4f,D4Comments,D5,D5Comments
1815700000,IN,TIPPECANOE COUNTY,119,-888888.,41,19,0,-888888: Not Applicable,-999999: Data Not Available,21,1,-888888.,-999999: Data Not Available,-888888.,182,-888888.,18,0,0,0,0,0,-888888.,2,-888888.
1815900000,IN,TIPTON COUNTY,15,-888888.,13,12,0,-888888: Not Applicable,-999999: Data Not Available,0,1,-888888.,-999999: Data Not Available,-888888.,107,-888888.,0,0,0,0,0,0,-888888.,2,-888888.
1816100000,IN,UNION COUNTY,10,-888888.,4,3,0,-888888: Not Applicable,-999999: Data Not Available,1,1,-888888.,-999999: Data Not Available,-888888.,23,-888888.,0,0,0,6,13,4,NO COMMENT,2,"MORE AND MORE WITH EACH ELECTION IT GETS HARDER TO   FIND PEOPLE, MOST WORK ."
1816300000,IN,VANDERBURGH COUNTY,136,-888888.,28,22,0,-888888: Not Applicable,-999999: Data Not Available,8,1,-888888.,-999999: Data Not Available,-888888.,284,-888888.,1,1,1,1,1,1,MOST OF THE WORKERS ARE RETIRED INDIVIDUALS.  MANY OF THEM ARE NOT THAT TECH SAVVY.,1,THE PARTIES DID A GOOD JOB OF FINDING WORKERS AND THEIR ATTENDANCE WAS EXCELLENT IN THE FALL.
1816500000,IN,VERMILLION COUNTY,17,-888888.,19,17,0,-888888: Not Applicable,-999999: Data Not Available,1,1,-888888.,-999999: Data Not Available,-888888.,90,-888888.,0,0,0,0,0,0,-888888.,2,-888888.
1816700000,IN,VIGO COUNTY,89,-888888.,19,18,0,-888888: Not Applicable,-999999: Data Not Available,7,1,-888888.,-999999: Data Not Available,-888888.,132,-888888.,0,0,0,0,0,0,WE DO NOT TRACK THE AGE OF OUR POLL WORKERS.,2,-888888.
1816900000,IN,WABASH COUNTY,26,-888888.,13,10,0,-888888: Not Applicable,-999999: Data Not Available,4,1,-888888.,-999999: Data Not Available,-888888.,62,-888888.,4,1,4,17,23,13,-888888.,2,-888888.
1817100000,IN,WARREN COUNTY,13,-888888.,7,6,0,-888888: Not Applicable,-999999: Data Not Available,1,0,-888888.,-999999: Data Not Available,-888888.,32,-888888.,0,0,0,0,0,0,-888888.,-8888888,-888888.
1817300000,IN,WARRICK COUNTY,59,-888888.,42,42,0,-888888: Not Applicable,-999999: Data Not Available,0,1,-888888.,-999999: Data Not Available,-888888.,400,-888888.,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888.,2,-888888.
1817500000,IN,WASHINGTON COUNTY,20,-888888.,21,20,0,-888888: Not Applicable,-999999: Data Not Available,0,1,-888888.,-999999: Data Not Available,-888888.,-888888: Not Applicable,-888888.,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888.,2,-888888.
1817700000,IN,WAYNE COUNTY,60,-888888.,9,9,8,-888888: Not Applicable,-999999: Data Not Available,8,5,-888888.,-999999: Data Not Available,-888888.,100,-888888.,0,1,1,2,2,84,-888888.,1,-888888.
1817900000,IN,WELLS COUNTY,22,-888888.,5,5,1,-888888: Not Applicable,-999999: Data Not Available,5,1,-888888.,-999999: Data Not Available,-888888.,74,-888888.,0,0,8,12,30,24,-888888.,2,-888888.
1818100000,IN,WHITE COUNTY,20,-888888.,9,9,0,-888888: Not Applicable,-999999: Data Not Available,2,0,-888888.,-999999: Data Not Available,-888888.,43,-888888.,0,1,1,6,28,7,-888888.,1,WE HAVE DIFFICULTY GETTING WORKERS FROM THE DEMOCRAT PARTY EVERY ELECTION . I AM ALWAYS HAVING TO CALL WORKERS AT THE LAST MINUTE WHILE VERY BUSY IN MY OWN JOB!!
1818300000,IN,WHITLEY COUNTY,34,-888888.,18,17,0,-888888: Not Applicable,-999999: Data Not Available,0,1,-888888.,-999999: Data Not Available,-888888.,108,-888888.,0,0,0,0,0,0,-888888.,2,-888888.
2000100000,KS,ALLEN COUNTY,28, ,5,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,44, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2000300000,KS,ANDERSON COUNTY,18, ,7,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,33, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2000500000,KS,ATCHISON COUNTY,26, ,16,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,52, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2000700000,KS,BARBER COUNTY,23, ,3,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,18, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2000900000,KS,BARTON COUNTY,50, ,21,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,98, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2001100000,KS,BOURBON COUNTY,30, ,7,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,26, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2001300000,KS,BROWN COUNTY,28, ,4,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,58, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2001500000,KS,BUTLER COUNTY,75, ,19,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,112, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2001700000,KS,CHASE COUNTY,11, ,1,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,19, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2001900000,KS,CHAUTAUQUA COUNTY,14, ,4,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,18, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2002100000,KS,CHEROKEE COUNTY,52, ,11,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,115, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2002300000,KS,CHEYENNE COUNTY,8, ,2,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,30, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2002500000,KS,CLARK COUNTY,7, ,2,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,11, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2002700000,KS,CLAY COUNTY,25, ,4,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,29, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2002900000,KS,CLOUD COUNTY,29, ,7,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,54, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2003100000,KS,COFFEY COUNTY,23, ,6,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,45, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2003300000,KS,COMANCHE COUNTY,5, ,4,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,24, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2003500000,KS,COWLEY COUNTY,68, ,11,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,75, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2003700000,KS,CRAWFORD COUNTY,62, ,16,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,113, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2003900000,KS,DECATUR COUNTY,28, ,4,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,55, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2004100000,KS,DICKINSON COUNTY,38, ,11,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,55, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2004300000,KS,DONIPHAN COUNTY,13, ,6,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,45, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2004500000,KS,DOUGLAS COUNTY,128, ,63,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,464, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2004700000,KS,EDWARDS COUNTY,13, ,4,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,25, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2004900000,KS,ELK COUNTY,10, ,3,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,31, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2005100000,KS,ELLIS COUNTY,43, ,10,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,70, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2005300000,KS,ELLSWORTH COUNTY,25, ,6,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,30, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2005500000,KS,FINNEY COUNTY,30, ,8,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,88, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2005700000,KS,FORD COUNTY,44, ,4,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,41, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2005900000,KS,FRANKLIN COUNTY,27, ,22,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,102, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2006100000,KS,GEARY COUNTY,52, ,7,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,81, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2006300000,KS,GOVE COUNTY,9, ,5,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,36, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2006500000,KS,GRAHAM COUNTY,21, ,3,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,33, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2006700000,KS,GRANT COUNTY,6, ,1,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,8, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2006900000,KS,GRAY COUNTY,8, ,2,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,30, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2007100000,KS,GREELEY COUNTY,3, ,1,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,5, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2007300000,KS,GREENWOOD COUNTY,21, ,4,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,43, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2007500000,KS,HAMILTON COUNTY,12, ,1,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,10, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2007700000,KS,HARPER COUNTY,22, ,3,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,32, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
2007900000,KS,HARVEY COUNTY,45, ,12,-888888: Not Applicable,-888888: Not Applicable,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,79, ,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,6, 
